id,from_node,to_node,link_type,length,label,fhwa_fc,ab_ln,ba_ln,area_type,ff_speed,bike_class,ab_gain,ba_gain,ab_ivt,ba_ivt,wait
266,530,520,TWO LANE,0.221712,COUNTRY MEADOWS,19,1,1,1,21,0,0,1.850228297,0,0,0
267,532,533,TWO LANE,0.187479,BLACKIE RD,19,1,1,1,21,0,7.810827315,0,0,0,0
268,534,535,TWO LANE,0.009931,RALPH LN,9,1,1,1,30,0,0,4.048507045,0,0,0
270,538,539,FREEWAY,0.965432,HWY 156,2,2,0,1,56,0,0,0.9668374,0,0,0
271,540,541,TWO LANE,0.016892,HWY 1,6,1,1,1,48,0,6.063890269,0,0,0,0
272,542,543,TWO LANE,0.565427,OLD STAGE RD,9,1,1,1,30,0,25.81585111,0,0,0,0
273,542,545,TWO LANE,0.345267,HEBERT RD,6,1,1,1,48,0,22.21131262,0,0,0,0
274,546,547,TWO LANE,0.368535,SAN JUAN GRADE R,6,1,1,1,48,0,13.98430722,0,0,0,0
275,548,549,TWO LANE,0.088402,WHITE RD,19,1,1,2,19,0,5.057953161,0,0,0,0
276,550,546,TWO LANE,0.506688,STIRLING RD,9,1,1,2,37,0,0,15.38607079,0,0,0
277,552,553,TWO LANE,1.955751,ESPINOSA RD,8,1,1,1,28,0,0,51.28710914,0,0,0
278,554,555,TWO LANE,0.003206,NASHUA RD,9,1,1,1,30,0,0,0,0,0,0
279,556,557,TWO LANE,0.273006,LOCARNO WAY,9,1,1,1,30,0,3.234295082,0,0,0,0
280,558,557,TWO LANE,0.055969,BELLINZONA AVE,9,1,1,3,15,0,4.393960547,0,0,0,0
281,560,558,TWO LANE,0.063709,BELLINZONA AVE,19,1,1,3,18,0,0,1.44527966,0,0,0
282,560,556,TWO LANE,0.073829,BELLINZONA AVE,9,1,1,3,15,0,0,0.285614194,0,0,0
283,564,552,RAMP,0.059207,HWY 101 RAMP,77,1,0,1,36,0,0,2.109547613,0,0,0
284,566,552,TWO LANE,0.041205,ESPINOSA RD,8,1,1,1,49,0,0,0.030963127,0,0,0
285,568,569,TWO LANE,1.381982,RODGERS RD,9,1,1,1,30,0,13.71545742,0,0,0,0
286,570,571,TWO LANE,0.158426,ROGGE RD,9,1,1,1,30,0,0,10.17847086,0,0,0
287,552,573,RAMP,0.062994,HWY 101 RAMP,77,1,0,1,36,0,0,1.75135655,0,0,0
288,574,556,TWO LANE,0.102809,BELLINZONA AVE,9,1,1,1,30,0,5.30441915,0,0,0,0
289,576,570,TWO LANE,0.014861,ROGGE RD,17,1,1,9,15,0,0,0.082852021,0,0,0
290,578,566,RAMP,0.060764,HWY 101 RAMP,77,1,0,1,36,0,4.546248068,0,0,0,0
291,580,574,TWO LANE,0.101728,CORNWALL ST,9,1,1,3,15,0,4.101813309,0,0,0,0
292,582,576,TWO LANE,0.066604,ROGGE RD,9,1,1,1,30,0,0,8.882112078,0,0,0
293,584,576,TWO LANE,0.05646,SAN JUAN GRADE R,16,1,1,9,19,0,2.840197305,0,0,0,0
294,584,571,TWO LANE,0.091209,DENNER RD,19,1,1,3,18,0,0,7.421125577,0,0,0
295,588,571,TWO LANE,0.089086,PAUL AVE,19,1,1,2,19,0,0.563193494,0,0,0,0
296,588,580,TWO LANE,0.062016,CORNWALL ST,19,1,1,2,19,0,0,0.284988423,0,0,0
297,592,584,TWO LANE,0.060301,SAN JUAN GRADE R,16,1,1,9,19,0,1.172243454,0,0,0,0
298,592,588,TWO LANE,0.095551,CORNWALL ST,19,1,1,2,19,0,0,6.812075617,0,0,0
299,596,597,TWO LANE,0.029421,RUSSELL RD,9,1,1,4,21,0,0,1.127588467,0,0,0
300,598,588,TWO LANE,0.045335,PAUL AVE,19,1,1,4,16,0,0,1.801530833,0,0,0
301,600,582,TWO LANE,0.114232,KELTON DR,9,1,1,1,30,0,7.742608939,0,0,0,0
302,600,592,TWO LANE,0.066834,CORNWALL ST,19,1,1,2,19,0,0,5.151943898,0,0,0
303,597,605,TWO LANE,0.039335,BAHIA AVE,19,1,1,4,16,0,0,3.602873935,0,0,0
304,582,607,TWO LANE,0.176407,ROGGE RD,9,1,1,1,30,0,2.050312172,0,0,0,0
305,605,609,TWO LANE,0.031519,BLUE DOLPHIN DR,19,1,1,1,21,0,0,7.219852738,0,0,0
306,610,598,TWO LANE,0.062178,PAUL AVE,19,1,1,4,16,0,4.175979634,0,0,0,0
307,612,592,TWO LANE,0.069892,SAN JUAN GRADE R,16,1,1,9,19,0,0,0.207906007,0,0,0
308,612,598,TWO LANE,0.092295,TREVITHAL ST,19,1,1,3,18,0,0,5.218450792,0,0,0
309,609,617,TWO LANE,0.031182,BLUE DOLPHIN DR,19,1,1,1,21,0,0,0.227792995,0,0,0
310,618,619,TWO LANE,0.267163,NATIVIDAD RD,6,1,1,1,48,0,26.19145111,0,0,0,0
311,596,621,TWO LANE,0.273569,RUSSELL RD,17,1,1,1,26,0,5.177287605,0,0,0,0
312,622,607,TWO LANE,0.058642,BOLLENBACHER DR,9,1,1,3,15,0,2.506286141,0,0,0,0
313,624,610,TWO LANE,0.054692,PAUL AVE,19,1,1,4,16,0,3.841292514,0,0,0,0
314,624,580,TWO LANE,0.181867,ENGLAND AVE,19,1,1,3,18,0,5.930752892,0,0,0,0
315,628,607,TWO LANE,0.093371,ROGGE RD,9,1,1,1,30,0,0,0.954087325,0,0,0
316,630,612,TWO LANE,0.062855,SAN JUAN GRADE R,16,1,1,3,25,0,0,0.684280095,0,0,0
317,630,610,TWO LANE,0.09276,PENZANCE ST,19,1,1,3,18,0,0,10.07871052,0,0,0
318,634,635,TWO LANE,0.611364,OLD STAGE RD,6,1,1,1,48,0,19.63380128,0,0,0,0
319,636,600,TWO LANE,0.135938,KELTON DR,19,1,1,4,16,0,0.829283647,0,0,0,0
320,630,636,TWO LANE,0.066165,PENZANCE ST,19,1,1,4,16,0,3.430474149,0,0,0,0
321,640,630,TWO LANE,0.056663,SAN JUAN GRADE R,16,1,1,3,25,0,1.253656202,0,0,0,0
322,624,640,TWO LANE,0.093192,NEWLYN ST,19,1,1,3,18,0,12.66634683,0,0,0,0
323,621,645,TWO LANE,0.090867,VAN BUREN AVE,9,1,1,4,21,3,0,2.844364937,0,0,0
324,605,647,TWO LANE,0.123783,BAHIA AVE,19,1,1,1,21,0,0,8.092489768,0,0,0
325,648,647,TWO LANE,0.033413,CORAL SANDS DR,19,1,1,4,16,0,0.030475026,0,0,0,0
326,650,609,TWO LANE,0.11283,CORTEZ AVE,19,1,1,1,21,0,0.18196156,0,0,0,0
327,647,650,TWO LANE,0.032526,CORAL SANDS DR,19,1,1,4,16,0,0.69067547,0,0,0,0
328,654,617,TWO LANE,0.102011,DE ANZA AVE,19,1,1,1,21,0,0,1.96239141,0,0,0
329,650,654,TWO LANE,0.032192,CORAL SANDS DR,19,1,1,1,21,0,1.916559975,0,0,0,0
330,658,628,TWO LANE,0.093156,ROGGE RD,9,1,1,1,30,0,0,3.16952783,0,0,0
331,660,628,TWO LANE,0.080998,JASPER WAY,9,1,1,3,15,0,1.883369105,0,0,0,0
332,621,663,TWO LANE,0.305623,RUSSELL RD,17,1,1,1,26,0,0,21.22080545,0,0,0
333,664,665,TWO LANE,0.042949,TRUMAN ST,19,1,1,3,18,0,2.163489034,0,0,0,0
334,645,664,TWO LANE,0.097757,FILLMORE ST,19,1,1,3,18,0,1.251666252,0,0,0,0
335,636,669,TWO LANE,0.072993,PENZANCE ST,9,1,1,3,15,0,0,2.129084169,0,0,0
336,670,671,TWO LANE,0.126947,BUCHANAN WAY,19,1,1,4,16,0,0,3.537718705,0,0,0
338,674,671,TWO LANE,0.099191,KENNEDY ST,19,1,1,4,16,0,0,3.965608091,0,0,0
339,676,624,TWO LANE,0.104764,PAUL AVE,9,1,1,3,15,0,10.50706298,0,0,0,0
340,663,676,TWO LANE,0.042441,RUSSELL RD,17,1,1,1,26,0,0,2.227830762,0,0,0
341,645,674,TWO LANE,0.056364,VAN BUREN AVE,19,1,1,4,16,3,0,2.0560192,0,0,0
342,682,683,TWO LANE,0.095477,DEXTER DR,19,1,1,3,18,0,3.695675707,0,0,0,0
343,669,682,TWO LANE,0.059808,PENZANCE ST,19,1,1,3,18,0,2.403547132,0,0,0,0
344,686,640,TWO LANE,0.079547,SAN JUAN GRADE R,16,1,1,4,24,0,10.94283707,0,0,0,0
345,676,686,TWO LANE,0.062748,RUSSELL RD,17,1,1,4,20,0,12.23057274,0,0,0,0
346,690,663,TWO LANE,0.041799,EISENHOWER ST,9,1,1,3,15,0,0.170547505,0,0,0,0
347,692,690,TWO LANE,0.165007,LOHMAN ST,19,1,1,3,18,0,0,15.20238211,0,0,0
348,634,695,TWO LANE,0.345129,OLD NATIVIDAD RD,9,1,1,1,30,0,0,2.931747537,0,0,0
349,696,697,TWO LANE,0.013821,OUTLOOK LN,19,1,1,4,16,0,0.456274338,0,0,0,0
350,698,660,TWO LANE,0.117377,JASPER WAY,19,1,1,3,18,0,0.457763672,0,0,0,0
351,700,701,TWO LANE,0.037411,OUTLOOK LN,19,1,1,4,16,0,1.804672201,0,0,0,0
352,701,703,TWO LANE,0.03619,OUTLOOK LN,19,1,1,4,16,0,2.0417266,0,0,0,0
353,704,622,TWO LANE,0.162454,BOLLENBACHER DR,19,1,1,3,18,0,8.669838192,0,0,0,0
354,704,682,TWO LANE,0.058752,PENZANCE ST,19,1,1,3,18,0,0.828382537,0,0,0,0
355,708,664,TWO LANE,0.06037,TRUMAN ST,19,1,1,4,16,0,2.329230621,0,0,0,0
356,710,711,TWO LANE,0.317595,NEPONSET RD,9,1,1,1,30,0,0,2.997160114,0,0,0
357,712,622,TWO LANE,0.191196,PINGREE WAY,19,1,1,3,18,0,4.796218371,0,0,0,0
358,712,704,TWO LANE,0.067866,PENZANCE ST,19,1,1,3,18,0,0,3.873619821,0,0,0
359,716,708,TWO LANE,0.110559,EISENHOWER ST,19,1,1,4,16,0,1.528870089,0,0,0,0
360,718,682,TWO LANE,0.059249,DEXTER DR,19,1,1,3,18,0,1.233844307,0,0,0,0
361,718,636,TWO LANE,0.211006,NORMAN WAY,9,1,1,1,30,0,0.959381344,0,0,0,0
362,722,696,TWO LANE,0.037518,BIRDVALE DR,19,1,1,1,21,0,0.693191068,0,0,0,0
363,665,725,TWO LANE,0.158357,ARTHUR ST,19,1,1,4,16,0,0,5.750042873,0,0,0
364,708,725,TWO LANE,0.077818,EISENHOWER ST,19,1,1,4,16,0,0,1.257323218,0,0,0
366,730,658,TWO LANE,0.129477,JADE DR,9,1,1,3,15,0,2.607723546,0,0,0,0
367,716,733,TWO LANE,0.049284,HOOVER ST,19,1,1,4,16,0,0,0.035794075,0,0,0
368,698,712,TWO LANE,0.058238,PENZANCE ST,19,1,1,3,18,0,0,5.91545906,0,0,0
369,725,692,TWO LANE,0.040776,EISENHOWER ST,19,1,1,3,18,0,0,1.009718327,0,0,0
370,674,739,TWO LANE,0.090361,VAN BUREN AVE,19,1,1,4,16,3,0,3.360212631,0,0,0
371,740,700,TWO LANE,0.063411,FELDGATE DR,19,1,1,1,21,0,1.921703809,0,0,0,0
372,722,740,TWO LANE,0.042983,LAMPLIGHTER LN,19,1,1,1,21,0,1.228062187,0,0,0,0
373,744,698,TWO LANE,0.034706,PENZANCE ST,19,1,1,3,18,0,0,1.108715228,0,0,0
374,733,747,TWO LANE,0.048546,HOOVER ST,19,1,1,4,16,0,0,0.99351087,0,0,0
375,748,701,TWO LANE,0.080619,ROUNDTREE DR,19,1,1,1,21,0,3.064098008,0,0,0,0
376,740,748,TWO LANE,0.030656,LAMPLIGHTER LN,19,1,1,1,21,0,0.662278003,0,0,0,0
377,739,716,TWO LANE,0.094652,EISENHOWER ST,19,1,1,4,16,0,2.809797372,0,0,0,0
378,718,712,TWO LANE,0.181571,NORMAN WAY,19,1,1,4,16,0,4.27908159,0,0,0,0
379,725,757,TWO LANE,0.050498,ARTHUR ST,19,1,1,4,16,0,0,0.387089146,0,0,0
380,747,757,TWO LANE,0.048958,HOOVER ST,19,1,1,4,16,0,0.913762671,0,0,0,0
381,760,703,TWO LANE,0.097221,SUNVIEW DR,19,1,1,1,21,0,4.113940742,0,0,0,0
382,748,760,TWO LANE,0.033413,LAMPLIGHTER LN,19,1,1,1,21,0,0.991883866,0,0,0,0
383,744,730,TWO LANE,0.108257,JADE DR,19,1,1,3,18,0,1.794221833,0,0,0,0
384,703,767,TWO LANE,0.149717,OUTLOOK LN,19,1,1,1,21,0,0,5.865722816,0,0,0
385,760,767,TWO LANE,0.036445,LAMPLIGHTER LN,19,1,1,1,21,0,0,1.751782074,0,0,0
386,739,771,TWO LANE,0.05513,VAN BUREN AVE,19,1,1,4,16,3,0,8.674731718,0,0,0
387,757,773,TWO LANE,0.055739,HOOVER ST,19,1,1,4,16,0,0,11.15290825,0,0,0
388,744,775,TWO LANE,0.049545,ONYX CT,9,1,1,1,30,0,0,0.663930037,0,0,0
389,776,748,TWO LANE,0.057997,ROUNDTREE DR,19,1,1,1,21,0,1.630244918,0,0,0,0
390,776,779,TWO LANE,0.032028,LYNWOOD LN,19,1,1,1,21,0,0.360318682,0,0,0,0
392,782,767,TWO LANE,0.026893,GREENWAY DR,19,1,1,1,21,0,3.259751428,0,0,0,0
393,779,782,TWO LANE,0.032972,LYNWOOD LN,19,1,1,1,21,0,0,2.749723399,0,0,0
394,771,733,TWO LANE,0.188305,COOLIDGE ST,19,1,1,4,16,0,11.44873501,0,0,0,0
395,788,618,TWO LANE,0.555186,NATIVIDAD RD,6,1,1,1,48,0,0,6.166968759,0,0,0
396,658,788,TWO LANE,0.862819,ROGGE RD,9,1,1,1,30,0,3.670907709,0,0,0,0
397,771,793,TWO LANE,0.05473,VAN BUREN AVE,19,1,1,4,16,3,0,13.67359337,0,0,0
398,794,740,TWO LANE,0.118062,FELDGATE DR,19,1,1,1,21,0,6.750537342,0,0,0,0
399,796,776,TWO LANE,0.0451,ROUNDTREE DR,19,1,1,1,21,0,2.885077569,0,0,0,0
400,794,796,TWO LANE,0.03175,ARBOR LN,19,1,1,1,21,0,2.897492857,0,0,0,0
401,800,779,TWO LANE,0.044962,SUNVIEW DR,19,1,1,1,21,0,1.989412183,0,0,0,0
402,796,800,TWO LANE,0.032027,ARBOR LN,19,1,1,1,21,0,1.255984069,0,0,0,0
403,800,782,TWO LANE,0.077767,GREENWAY DR,19,1,1,1,21,0,0,0.760311217,0,0,0
404,781,773,TWO LANE,0.099407,LENNY ST,19,1,1,4,16,0,13.42437399,0,0,0,0
405,747,809,TWO LANE,0.146072,LUBER ST,19,1,1,4,16,0,0,24.89395968,0,0,0
406,810,809,TWO LANE,0.062816,CLEVELAND AVE,19,1,1,4,16,0,0,0.445235745,0,0,0
407,812,800,TWO LANE,0.07341,SUNVIEW DR,19,1,1,1,21,0,26.85869147,0,0,0,0
408,757,815,TWO LANE,0.039163,ARTHUR ST,19,1,1,4,16,0,0,2.584044389,0,0,0
409,809,817,TWO LANE,0.049981,CLEVELAND AVE,19,1,1,4,16,0,0,1.362527762,0,0,0
410,818,710,RAMP,0.234771,HWY 1 RAMP,77,0,1,1,36,0,3.399601759,0,0,0,0
411,793,821,TWO LANE,0.083686,VAN BUREN AVE,19,1,1,4,16,3,0,11.80127537,0,0,0
412,822,781,TWO LANE,0.054776,LENNY ST,19,1,1,4,16,0,7.381401663,0,0,0,0
413,817,822,TWO LANE,0.04865,CLEVELAND AVE,19,1,1,4,16,0,0,4.788433786,0,0,0
414,826,794,TWO LANE,0.101991,FELDGATE DR,19,1,1,4,16,0,26.76647166,0,0,0,0
415,828,829,TWO LANE,0.099334,MASSA ST,19,1,1,3,18,0,0,6.076776449,0,0,0
416,830,831,TWO LANE,0.123237,PEREZ ST,19,1,1,4,16,0,26.55362833,0,0,0,0
417,832,826,TWO LANE,0.033819,STARLIGHT LN,19,1,1,4,16,0,0,2.459440957,0,0,0
418,834,541,TWO LANE,0.093858,DEL MONTE BLVD,7,1,1,1,56,2,0,15.61430808,0,0,0
419,821,837,TWO LANE,0.062114,VAN BUREN AVE,19,1,1,4,16,3,0,1.880815962,0,0,0
420,838,829,TWO LANE,0.047737,BOLIVAR ST,19,1,1,4,16,0,0,1.05116311,0,0,0
421,838,830,TWO LANE,0.098505,BOLIVAR ST,19,1,1,4,16,3,3.029361485,0,0,0,0
422,830,843,TWO LANE,0.047795,BOLIVAR ST,19,1,1,4,16,3,1.764616628,0,0,0,0
423,844,540,RAMP,0.202127,HWY 1 RAMP,77,1,0,1,36,0,2.581284741,0,0,0,0
424,844,847,FREEWAY,0.263727,HWY 1,2,2,0,1,56,0,4.437420312,0,0,0,0
425,810,822,TWO LANE,0.319836,LENNY ST,19,1,1,4,16,0,0,6.596197293,0,0,0
426,837,851,TWO LANE,0.048011,VAN BUREN AVE,19,1,1,4,16,3,1.339186521,0,0,0,0
427,852,834,TWO LANE,0.117843,DEL MONTE BLVD,7,1,1,1,56,0,0,11.69641187,0,0,0
428,851,855,TWO LANE,0.12441,VAN BUREN AVE,19,1,1,4,16,3,28.07048988,0,0,0,0
430,856,859,TWO LANE,0.05129,LAMAR ST,19,1,1,4,16,0,0,1.544996197,0,0,0
431,860,686,TWO LANE,0.532326,SAN JUAN GRADE R,16,1,1,4,24,0,19.25730017,0,0,0,0
432,855,860,TWO LANE,0.047756,VAN BUREN AVE,19,1,1,4,16,3,0,15.59402686,0,0,0
433,859,865,TWO LANE,0.048126,LAMAR ST,19,1,1,3,18,0,1.443227132,0,0,0,0
434,865,867,TWO LANE,0.04907,LAMAR ST,19,1,1,4,16,0,6.311640652,0,0,0,0
435,867,869,TWO LANE,0.010138,SANTA RITA ST,19,1,1,4,16,0,1.152556712,0,0,0,0
436,869,871,TWO LANE,0.07793,SANTA RITA ST,19,1,1,2,19,0,11.8003242,0,0,0,0
437,872,855,TWO LANE,0.158443,SWANER AVE,19,1,1,4,16,0,3.124021795,0,0,0,0
438,869,875,TWO LANE,0.079587,SANTA RITA ST,19,1,1,4,16,0,14.56191221,0,0,0,0
439,872,851,TWO LANE,0.158038,NORTHRIDGE DR,19,1,1,4,16,0,0,24.94646808,0,0,0
440,875,879,TWO LANE,0.101125,SWANER AVE,19,1,1,2,19,0,3.140961404,0,0,0,0
441,880,872,TWO LANE,0.061036,SWANER AVE,19,1,1,2,19,0,3.676226759,0,0,0,0
442,837,880,TWO LANE,0.243773,JACKSON ST,19,1,1,2,19,0,22.60942785,0,0,0,0
443,879,880,TWO LANE,0.05129,SWANER AVE,19,1,1,2,19,0,1.882655727,0,0,0,0
444,886,872,TWO LANE,0.115759,NORTHRIDGE DR,19,1,1,3,18,0,0.590051566,0,0,0,0
445,879,889,TWO LANE,0.087768,PIERCE ST,19,1,1,4,16,0,2.042802926,0,0,0,0
446,875,889,TWO LANE,0.172949,NORTHRIDGE DR,19,1,1,4,16,0,5.18376433,0,0,0,0
447,889,886,TWO LANE,0.07947,NORTHRIDGE DR,19,1,1,3,18,0,2.926027994,0,0,0,0
448,894,860,TWO LANE,0.261807,SAN JUAN GRADE R,16,1,1,4,24,3,0,12.60006522,0,0,0
449,886,894,TWO LANE,0.032969,NORTHRIDGE WAY,19,1,1,3,18,0,0.720111717,0,0,0,0
450,898,899,RAMP,0.356625,HWY 101 RAMP,77,1,0,2,27,0,3.27575238,0,0,0,0
451,900,901,TWO LANE,0.158601,HARVARD CT,19,1,1,3,18,0,0.199583259,0,0,0,0
453,904,905,TWO LANE,0.081089,PRINCETON CT,19,1,1,3,18,0,0.295820512,0,0,0,0
454,901,904,TWO LANE,0.036789,PENNSYLVANIA DR,19,1,1,3,18,0,0.588480882,0,0,0,0
455,904,909,TWO LANE,0.041808,PENNSYLVANIA DR,19,1,1,3,18,0,1.172700266,0,0,0,0
456,910,852,TWO LANE,1.146235,MRWMD,9,1,1,1,30,0,0,60.02807867,0,0,0
457,912,913,TWO LANE,0.764643,HWY 183,6,1,1,1,56,0,0.060840542,0,0,0,0
458,905,915,TWO LANE,0.156458,PRINCETON CT,19,1,1,2,19,0,3.485135206,0,0,0,0
459,909,915,TWO LANE,0.088362,PENNSYLVANIA DR,19,1,1,3,18,0,2.608255451,0,0,0,0
461,920,921,TWO LANE,0.104121,MCKINNON ST,17,1,1,2,23,2,0,2.433433933,0,0,0
462,915,920,TWO LANE,0.027405,PENNSYLVANIA DR,19,1,1,2,19,0,0.485291318,0,0,0,0
463,924,925,TWO LANE,0.076252,CABERNET WAY,19,1,1,4,16,0,1.999724881,0,0,0,0
464,918,924,TWO LANE,0.045895,RIESLING WAY,19,1,1,4,16,0,1.514214543,0,0,0,0
465,919,918,TWO LANE,0.078597,RIESLING WAY,19,1,1,4,16,0,2.119021779,0,0,0,0
466,930,909,TWO LANE,0.046416,BROADWAY DR,19,1,1,3,18,0,0,0.265095178,0,0,0
467,932,930,TWO LANE,0.044538,DELANCEY DR,19,1,1,4,16,0,1.333323051,0,0,0,0
468,934,932,TWO LANE,0.183029,DELANCEY DR,19,1,1,3,18,0,1.830810637,0,0,0,0
469,936,920,TWO LANE,0.041819,MCKINNON ST,17,1,1,3,23,2,0.635789135,0,0,0,0
470,938,919,TWO LANE,0.054367,GAMAY WAY,19,1,1,4,16,0,1.244832837,0,0,0,0
471,936,938,TWO LANE,0.083437,CHARDONNAY DR,19,1,1,3,18,0,1.091224941,0,0,0,0
473,944,945,TWO LANE,0.026934,BROADWAY DR,19,1,1,4,16,0,0.066319163,0,0,0,0
474,938,947,TWO LANE,0.048296,CHARDONNAY DR,19,1,1,4,16,0,0.978066852,0,0,0,0
475,948,924,TWO LANE,0.050282,BURGUNDY WAY,19,1,1,4,16,0,1.625151146,0,0,0,0
476,947,948,TWO LANE,0.073638,CHARDONNAY DR,19,1,1,4,16,0,2.274851161,0,0,0,0
477,948,953,TWO LANE,0.035552,CHARDONNAY DR,19,1,1,4,16,0,0.579563651,0,0,0,0
478,944,955,TWO LANE,0.04831,ASTOR WAY,19,1,1,4,16,0,0.479296436,0,0,0,0
479,956,957,TWO LANE,0.215838,ABBEY WAY,19,1,1,3,18,0,0,1.186611145,0,0,0
480,955,959,TWO LANE,0.06159,ASTOR WAY,19,1,1,3,18,0,0.523651053,0,0,0,0
481,960,961,TWO LANE,0.10509,INGLEWOOD ST,9,1,1,3,15,0,0,3.572574125,0,0,0
482,956,963,TWO LANE,0.052082,CROMWELL DR,19,1,1,2,19,0,0.062339262,0,0,0,0
483,925,965,TWO LANE,0.161117,CABERNET WAY,19,1,1,2,19,0,0,2.149083796,0,0,0
484,953,965,TWO LANE,0.107511,CHARDONNAY DR,19,1,1,3,18,0,0.89622858,0,0,0,0
485,968,956,TWO LANE,0.041691,CROMWELL DR,19,1,1,3,18,0,0.709824049,0,0,0,0
486,970,971,TWO LANE,0.100472,EL DORADO DR,19,1,1,2,19,2,3.835472848,0,0,0,0
487,963,970,TWO LANE,0.033414,CROMWELL DR,19,1,1,2,19,0,0,0.409566824,0,0,0
488,974,944,TWO LANE,0.047332,BROADWAY DR,19,1,1,2,19,0,1.086462827,0,0,0,0
489,961,977,TWO LANE,0.05244,INGLEWOOD ST,9,1,1,1,30,0,0,7.646972426,0,0,0
490,978,953,TWO LANE,0.043575,WINDSOR ST,19,1,1,4,16,0,2.0633282,0,0,0,0
491,977,981,TWO LANE,0.027976,INGLEWOOD ST,9,1,1,3,15,0,0,3.010400637,0,0,0
492,974,983,TWO LANE,0.042198,MANHATTAN DR,19,1,1,3,18,0,0.209201352,0,0,0,0
493,984,968,TWO LANE,0.038291,CROMWELL DR,19,1,1,2,19,0,1.239876735,0,0,0,0
494,957,984,TWO LANE,0.050991,CHARDONNAY DR,19,1,1,3,18,0,0,0.763089638,0,0,0
495,988,936,TWO LANE,0.084228,MCKINNON ST,17,1,1,3,23,2,2.153138789,0,0,0,0
496,990,988,TWO LANE,0.032704,MANHATTAN DR,19,1,1,3,18,0,0.399122714,0,0,0,0
497,990,959,TWO LANE,0.048579,HUDSON WAY,19,1,1,2,19,0,1.275683325,0,0,0,0
498,994,974,TWO LANE,0.044404,BROADWAY DR,19,1,1,2,19,0,1.520234456,0,0,0,0
499,934,994,TWO LANE,0.178522,LAFAYETTE WAY,19,1,1,3,18,0,0.470573195,0,0,0,0
500,983,990,TWO LANE,0.091241,MANHATTAN DR,19,1,1,3,18,0,0.604525639,0,0,0,0
501,1000,1001,MULTILANE,0.123478,HARDEN PKWY,17,2,2,3,23,2,2.118302143,0,0,0,0
502,978,1003,TWO LANE,0.055404,ZINFANDEL WAY,19,1,1,3,18,0,0,0.095530132,0,0,0
503,1004,963,TWO LANE,0.058771,CHURCHILL WAY,19,1,1,2,19,0,2.328855159,0,0,0,0
504,1006,1000,MULTILANE,0.105731,HARDEN PKWY,17,2,2,9,15,2,1.500447591,0,0,0,0
505,1008,977,TWO LANE,0.05062,HARTFORD ST,9,1,1,3,15,0,0,0.152005924,0,0,0
506,983,1011,TWO LANE,0.045185,CLINTON CT,19,1,1,3,18,0,0,1.225978371,0,0,0
507,1012,984,TWO LANE,0.043028,CROMWELL DR,19,1,1,2,19,0,1.886898451,0,0,0,0
508,1014,1015,TWO LANE,0.048744,VICTORIA AVE,19,1,1,3,18,0,0,0.14146169,0,0,0
509,1016,994,TWO LANE,0.044466,BROADWAY DR,19,1,1,2,19,0,1.38538716,0,0,0,0
510,1001,1016,MULTILANE,0.15523,HARDEN PKWY,17,2,2,3,23,2,1.258405801,0,0,0,0
511,981,1021,TWO LANE,0.158355,INGLEWOOD ST,19,1,1,3,18,0,0,15.86414072,0,0,0
512,1022,1023,TWO LANE,0.03255,ARCADIA ST,19,1,1,2,19,0,0.704167083,0,0,0,0
513,1015,1025,TWO LANE,0.047232,VICTORIA AVE,19,1,1,2,19,0,0,0.21362555,0,0,0
514,1026,960,TWO LANE,0.115239,PESCADERO DR,19,1,1,3,18,0,3.740155478,0,0,0,0
515,1028,1026,TWO LANE,0.037139,ARCADIA WAY,19,1,1,3,18,0,0.15425244,0,0,0,0
516,1012,1004,TWO LANE,0.140835,CHURCHILL WAY,19,1,1,1,21,0,1.570083338,0,0,0,0
517,1011,990,TWO LANE,0.168767,CLINTON CT,19,1,1,2,19,0,1.830504009,0,0,0,0
518,1034,1008,TWO LANE,0.048383,HARTFORD ST,19,1,1,4,16,0,0,1.131368121,0,0,0
519,1016,1037,MULTILANE,0.06232,HARDEN PKWY,17,2,2,2,23,2,0.515384624,0,0,0,0
520,1038,1012,TWO LANE,0.049099,CROMWELL DR,19,1,1,1,21,0,2.382959281,0,0,0,0
521,1025,1038,TWO LANE,0.124293,VICTORIA AVE,19,1,1,3,18,0,0.371407336,0,0,0,0
522,1008,1021,TWO LANE,0.120677,RIVERTON WAY,19,1,1,3,18,0,0,19.02654728,0,0,0
523,1044,961,TWO LANE,0.136071,GLENDORA WAY,9,1,1,4,21,0,0,1.022208707,0,0,0
524,1026,1044,TWO LANE,0.102681,ARCADIA WAY,19,1,1,3,18,0,1.18979006,0,0,0,0
525,1048,1014,TWO LANE,0.0655,WINDSOR ST,19,1,1,2,19,0,2.364192422,0,0,0,0
526,1050,1037,TWO LANE,0.035086,MONTCLAIR LN,19,1,1,3,18,0,1.32522558,0,0,0,0
527,1038,1053,TWO LANE,0.056849,VICTORIA AVE,19,1,1,1,21,0,0,0.163100836,0,0,0
528,1054,988,TWO LANE,0.110603,MCKINNON ST,17,1,1,3,23,2,2.527149331,0,0,0,0
529,1037,1054,MULTILANE,0.157035,HARDEN PKWY,17,2,2,2,23,2,1.075937366,0,0,0,0
530,1058,1034,TWO LANE,0.049587,HARTFORD ST,19,1,1,3,18,0,4.516267401,0,0,0,0
531,1025,1061,TWO LANE,0.114731,TUDOR WAY,19,1,1,3,18,0,0,2.50263164,0,0,0
