,oid_,id,zone_id,co_tazid,tazid,co_fips,co_name,residentia,households,population,jobs1,jobs3,jobs4,jobs5,jobs6,jobs7,jobs9,jobs10,avgincome,enrol_elem,enrol_midl,enrol_high,hhsize_lc1,hhsize_lc2,hhsize_lc3,pct_poplc1,pct_poplc2,pct_poplc3,pct_ag1,pct_ag2,pct_ag3,inc1,inc2,inc3,inc4,park_score,park_area,school_cd,coll_enrol,th_score,comm_rail,light_rail,gqu_ratio,node_id,jobs_total,mixed_use,area_sqmil
4703,4703,0,4706,351030,1030,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,0,98944.0,0.0,0.0,0.0,1.9,4.39,1.86,0.26,0.5,0.24,0.23,0.54,0.23,0.053401095,0.122947615,0.286043784,0.537607506,0,0,0,0,0,0,0,0.0,79772,0,0.0,0.0617763
4719,4719,0,4722,351109,1109,35,SALT LAKE,0,206,502,60,9,83,0,49,16,21,10,67638.5,0.077315737,0.0,0.0,1.55905,3.67315,1.511625,0.331125,0.5537,0.115175,0.201075,0.69375,0.105175,0.176578775,0.212190138,0.311234169,0.299996917,0,0,0,0,0,0,0,0.0,71804,217,105.678487,0.0617763
4729,4729,0,4732,351031,1031,35,SALT LAKE,0,26,53,0,0,0,0,0,0,0,0,93188.995,0.0,0.0,0.0,1.65115,3.883025,1.620425,0.315925,0.5139,0.170175,0.178375,0.660125,0.1615,0.087742326,0.146079987,0.290591799,0.475585888,0,0,0,0,0,0,0,0.0,75554,0,0.0,0.0617763
4744,4744,0,4747,350801,801,35,SALT LAKE,0,117,430,0,0,0,0,0,0,0,0,41581.0,1.388372093,1.897674419,0.0,2.42,5.67,2.41,0.29,0.62,0.09,0.32,0.6,0.08,0.341816251,0.262984599,0.251194902,0.144004249,0,0,0,0,0,0,0,0.0,71404,0,0.0,0.0617763
4791,4791,0,4794,351030,1030,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,0,98944.0,0.0,0.0,0.0,1.64825,3.808325,1.61355,0.22555,0.56625,0.2082,0.199525,0.60095,0.199525,0.053401095,0.122947615,0.286043784,0.537607506,0,0,0,0,0,0,0,0.0,79739,0,0.0,0.0617763
4799,4799,0,4802,351106,1106,35,SALT LAKE,0,191,415,0,2,0,0,0,77,9,0,56457.7225,0.031174699,0.0,0.0,1.445025,3.431625,1.439775,0.3564,0.55,0.0936,0.168825,0.747575,0.0836,0.213327541,0.23068055,0.307197664,0.248794245,2,21801,0,0,0,0,0,0.0,71818,79,55.88518519,0.0617763
4876,4876,0,4879,351056,1056,35,SALT LAKE,0,89,262,0,0,0,0,0,0,0,0,205935.645,0.0,0.0,0.0,1.604875,3.895075,1.54415,0.22555,0.557575,0.216875,0.19085,0.60095,0.2082,0.0,0.0,0.108701753,0.891298247,0,0,0,0,0,0,0,0.267567187,74251,0,0.0,0.0617763
4887,4887,0,4890,351150,1150,35,SALT LAKE,0,163,315,0,141,8,0,19,17,2,0,43492.6,0.0,0.0,0.0,1.247,2.9885,1.2965,0.398,0.54,0.062,0.1035,0.836,0.0605,0.337792208,0.26115815,0.251777323,0.149272319,3,50622,0,0,0,0,0,0.0,70694,185,86.65229885,0.0617763
4913,4913,0,4916,350756,756,35,SALT LAKE,0,209,808,0,0,0,0,0,0,0,0,34843.425,1.06602104,0.043836634,0.0,2.308175,5.39245,2.2161,0.284025,0.644025,0.07195,0.344025,0.594025,0.06195,0.395573434,0.270420606,0.220000998,0.114004961,0,0,0,0,0,0,0,0.0,75546,0,0.0,0.0617763
4927,4927,0,4930,351032,1032,35,SALT LAKE,0,72,178,0,0,0,0,0,0,0,0,138363.0,0.0,0.0,0.0,1.84,4.52,1.82,0.25,0.49,0.26,0.22,0.53,0.25,0.008295325,0.021261937,0.146036295,0.824406443,0,0,0,0,0,0,0,0.0,75875,0,0.0,0.0617763
4955,4955,0,4958,350754,754,35,SALT LAKE,0,178,537,0,0,0,0,0,0,0,0,39997.0,0.0,0.0,0.0,1.94,4.74,1.88,0.27,0.56,0.17,0.28,0.56,0.16,0.35977163,0.265786812,0.241157721,0.133283836,0,0,0,0,0,0,0,0.0,75763,0,0.0,0.0617763
4969,4969,0,4972,350761,761,35,SALT LAKE,0,177,594,0,0,0,0,0,0,0,0,33021.14,0.0,0.0,0.0,2.0459,4.9696,1.9849,0.2807,0.5999,0.1194,0.2995,0.5911,0.1094,0.451373145,0.277579093,0.18696227,0.084085492,1,592,0,0,0,0,0,0.0,74920,0,0.0,0.0617763
5060,5060,0,5063,351073,1073,35,SALT LAKE,0,325,627,0,0,0,0,0,0,0,0,28825.295,0.0,0.0,0.0,1.2623,3.0293,1.2869,0.4017,0.5311,0.0672,0.08855,0.84425,0.0672,0.522412194,0.281476124,0.137627004,0.058484679,1,138,0,0,0,0,0,0.0,73728,0,0.0,0.0617763
5072,5072,0,5075,351027,1027,35,SALT LAKE,0,0,0,0,94,0,0,0,0,0,0,39739.0,0.0,0.0,0.0,2.16,5.08,2.05,0.33,0.53,0.14,0.18,0.69,0.13,0.362880886,0.265927978,0.239612188,0.131578947,0,0,0,0,0,0,0,0.0,76192,94,0.0,0.0617763
5077,5077,0,5080,350752,752,35,SALT LAKE,0,135,358,0,0,0,0,0,0,0,0,40532.6275,1.31273743,0.452576816,0.452576816,1.9127,4.5254,1.87375,0.266325,0.5295,0.204175,0.252125,0.553175,0.1947,0.346169512,0.263526487,0.248578119,0.141725882,0,0,3,0,0,0,0,0.0,76123,0,0.0,0.0617763
5087,5087,0,5090,350783,783,35,SALT LAKE,0,0,0,2,27,0,23,46,8,0,131,54363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,76506,106,0.0,0.0617763
5094,5094,0,5097,350778,778,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,32,54363.0,0.0,0.0,0.0,2.4245,5.894875,2.386,0.28,0.62,0.1,0.32,0.59,0.09,0.229585533,0.239582163,0.300572841,0.230259463,0,0,0,0,0,0,0,0.0,73382,0,0.0,0.0617763
5121,5121,0,5124,350761,761,35,SALT LAKE,0,119,391,1,1,0,1,2,11,0,0,35567.87,0.502173913,0.0,0.0,2.04585,4.9646,1.97885,0.28395,0.59695,0.1191,0.29695,0.59395,0.1091,0.42916895,0.274720396,0.200098887,0.096011767,3,1283,0,0,0,0,0,0.0,74923,16,14.1037037,0.0617763
5151,5151,0,5154,350757,757,35,SALT LAKE,0,0,0,142,649,36,445,71,381,0,3,35922.0,0.0,0.0,0.0,1.365,3.22,1.365,0.21,0.755,0.035,0.231,0.741,0.028,0.478713817,0.28038938,0.170022083,0.070874719,0,0,0,0,0,0,0,0.0,74725,1724,0.0,0.0617763
5210,5210,0,5213,350784,784,35,SALT LAKE,0,175,624,0,0,0,0,0,0,0,0,27601.25,0.639423077,0.0,0.0,2.03,4.7675,1.9975,0.275,0.6425,0.0825,0.345,0.5825,0.0725,0.524988896,0.283587085,0.13880662,0.052617398,3,4042,3,0,0,0,0,0.0,73435,0,0.0,0.0617763
5237,5237,0,5240,351065,1065,35,SALT LAKE,0,520,1171,77,309,87,0,139,133,145,0,27639.09,0.0,0.006276687,0.00293766,1.3888,3.3211,1.3796,0.4005,0.5198,0.0797,0.0697,0.8506,0.0797,0.516354327,0.282116576,0.14329341,0.058235687,1,328,0,0,0,0,0,0.0,73719,745,306.2450593,0.0617763
5269,5269,0,5272,351030,1030,35,SALT LAKE,0,36,91,0,0,0,0,0,0,0,0,98944.0,0.0,0.0,0.0,1.9,4.39,1.86,0.26,0.5,0.24,0.23,0.54,0.23,0.053401095,0.122947615,0.286043784,0.537607506,0,0,0,0,0,0,0,0.0,75745,0,0.0,0.0617763
5292,5292,0,5295,351167,1167,35,SALT LAKE,0,22,50,9,316,165,53,164,395,82,52,29125.0,0.0,0.0,0.0,1.671675,3.9482,1.6165,0.3258,0.553425,0.120775,0.195075,0.694025,0.1109,0.501488468,0.282380587,0.155530381,0.060600565,0,0,0,0,0,0,0,0.0,69820,1102,21.56939502,0.0617763
5324,5324,0,5327,351087,1087,35,SALT LAKE,0,500,1047,0,0,21,6,14,0,0,0,28383.425,0.0,0.0,0.0,1.37,3.31375,1.27725,0.379,0.5385,0.0825,0.11475,0.80275,0.0825,0.508035179,0.282489506,0.150352691,0.059122624,0,0,0,0,0,0,0,0.0,73192,41,37.89279113,0.0617763
5374,5374,0,5377,350954,954,35,SALT LAKE,0,128,174,14,166,99,0,133,2103,11,1,39558.0,0.0,0.0,0.0,0.3818,0.9361,0.3772,0.0506,0.8321,0.1173,0.0046,0.8781,0.1173,0.364894139,0.266543427,0.238208024,0.130354409,0,0,0,0,0,0,0,0.0,74027,2515,121.8009837,0.0617763
5378,5378,0,5381,350788,788,35,SALT LAKE,0,158,529,0,5,12,0,0,0,1,0,29253.0,0.0,0.0,0.0,2.06,5.0,1.98,0.29,0.59,0.12,0.29,0.6,0.11,0.499497533,0.282401644,0.156934799,0.061166024,0,0,0,0,0,0,0,0.0,73221,17,15.34857143,0.0617763
5420,5420,0,5423,350805,805,35,SALT LAKE,0,27,86,1,16,0,114,7,93,137,32,32851.95,0.727151163,0.0,0.0,0.65025,1.58325,0.6294,0.0837,0.8839,0.0324,0.0945,0.8761,0.0294,0.426803934,0.27485522,0.201955932,0.096384914,0,0,0,0,0,0,0,0.0,71858,231,24.1744186,0.0617763
5437,5437,0,5440,350790,790,35,SALT LAKE,0,201,743,0,0,0,0,0,0,0,0,39253.0,0.532974428,0.0,0.0,2.32,5.59,2.21,0.26,0.61,0.13,0.33,0.55,0.12,0.368542963,0.267071523,0.236128228,0.128257287,3,0,0,0,0,0,0,0.0,72267,0,0.0,0.0617763
5456,5456,0,5459,351075,1075,35,SALT LAKE,0,0,0,58,6165,0,0,9,13,0,0,208873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.749119997,73626,6245,0.0,0.0617763
5483,5483,0,5486,351030,1030,35,SALT LAKE,0,0,0,0,0,0,0,68,5,1,0,86130.97,0.0,0.0,0.0,1.7289,4.02715,1.70955,0.29835,0.5118,0.18985,0.19165,0.62555,0.1828,0.124637553,0.170944836,0.295460234,0.408957376,3,30187,0,0,0,0,0,0.0,75976,73,0.0,0.0617763
5491,5491,0,5494,351056,1056,35,SALT LAKE,0,51,110,0,0,0,0,0,0,0,0,207323.905,0.0,0.0,0.0,0.846375,2.054175,0.81435,0.11895,0.766675,0.114375,0.10065,0.78955,0.1098,0.0,0.0,0.108701753,0.891298247,0,0,0,0,0,0,0,0.496615228,73969,0,0.0,0.0617763
5494,5494,0,5497,351006,1006,35,SALT LAKE,0,122,304,439,53,26,0,134,318,65,23,47302.0,0.0,0.0,0.0,1.8385,4.3242,1.7974,0.3479,0.5052,0.1469,0.1273,0.7279,0.1448,0.28479074,0.252025547,0.280186059,0.182997654,0,0,0,0,0,0,0,0.0,73211,970,108.3699634,0.0617763
5533,5533,0,5536,351030,1030,35,SALT LAKE,0,13,31,0,0,0,0,0,0,0,0,98944.0,0.0,0.0,0.0,1.9,4.39,1.86,0.26,0.5,0.24,0.23,0.54,0.23,0.053401095,0.122947615,0.286043784,0.537607506,0,0,0,0,0,0,0,0.0,76129,0,0.0,0.0617763
5557,5557,0,5560,350750,750,35,SALT LAKE,0,139,539,0,17,0,0,1,0,8,0,31112.53,1.191734694,0.076326531,0.0,2.291425,5.430775,2.234675,0.274025,0.665975,0.06,0.387275,0.56805,0.044675,0.40755854,0.270584914,0.210948943,0.110907602,0,0,0,0,0,0,0,0.0,75823,18,15.93630573,0.0617763
5698,5698,0,5701,351131,1131,35,SALT LAKE,0,170,375,36,569,1,22,10,42,46,0,56479.2325,0.184,0.0,0.0,1.441125,3.4129,1.407525,0.366475,0.5448,0.088725,0.153875,0.765925,0.0802,0.219241684,0.227648301,0.298801461,0.254308554,3,6265,0,0,0,0,0,0.0,71079,680,136.0,0.0617763
5762,5762,0,5765,350844,844,35,SALT LAKE,0,0,0,0,3,0,3,0,3,0,1,29125.0,0.0,0.0,0.0,0.3546,0.8352,0.3366,0.0594,0.9154,0.0252,0.0324,0.9442,0.0234,0.501463415,0.282439024,0.155609756,0.060487805,0,0,0,0,0,0,0,0.0,76727,9,0.0,0.0617763
5773,5773,0,5776,350790,790,35,SALT LAKE,0,165,693,0,0,0,0,0,0,7,0,39349.25,0.617279942,0.226666667,0.0,2.337475,5.60395,2.247175,0.2668,0.61335,0.11985,0.3289,0.56125,0.10985,0.363722519,0.26629298,0.238796894,0.131187606,2,4985,0,0,0,0,0,0.0,71841,0,0.0,0.0617763
5782,5782,0,5785,350751,751,35,SALT LAKE,0,80,274,0,0,0,0,0,0,0,0,48698.3125,1.384224453,0.254315693,0.254315693,2.07035,4.94735,2.00665,0.252225,0.581475,0.1663,0.313325,0.530375,0.1563,0.330230241,0.260346297,0.256630153,0.15279331,0,0,0,0,0,0,0,0.0,79592,0,0.0,0.0617763
5818,5818,0,5821,351111,1111,35,SALT LAKE,0,151,408,0,0,0,0,0,0,0,0,84873.6675,0.215827206,0.005490196,0.005833333,1.6472,4.00415,1.5945,0.2972,0.583,0.1198,0.226,0.6637,0.1103,0.081709211,0.150390063,0.302013766,0.465886961,3,20326,0,0,0,0,0,0.052502698,72657,0,0.0,0.0617763
5911,5911,0,5914,350947,947,35,SALT LAKE,0,0,0,0,259,9,50,1,6,0,28,39558.0,0.0,0.0,0.0,0.082,0.2005,0.062,0.0205,0.979,0.0005,0.006,0.9935,0.0005,0.364843551,0.266547952,0.238234546,0.130373951,0,0,0,0,0,1,1,0.0,73661,325,0.0,0.0617763
5916,5916,0,5919,350806,806,35,SALT LAKE,0,0,0,0,35,0,286,6,86,0,191,27591.0,0.0,0.0,0.0,1.784,4.336,1.752,0.224,0.696,0.08,0.256,0.672,0.072,0.525013744,0.283672347,0.138537658,0.052776251,0,0,0,0,0,0,0,0.0,70637,413,0.0,0.0617763
5955,5955,0,5958,350784,784,35,SALT LAKE,0,162,558,5,0,0,0,0,0,2,1,27529.0,0.953405018,0.0,0.0,2.08,4.89,2.04,0.27,0.65,0.08,0.36,0.57,0.07,0.52601066,0.283632636,0.138081181,0.052275523,3,22320,0,0,0,0,0,0.0,73680,5,4.850299401,0.0617763
5962,5962,0,5965,350753,753,35,SALT LAKE,0,162,549,0,1,0,7,0,2,0,0,50971.9,0.257923497,0.0,0.0,2.14,5.138,2.118,0.276,0.554,0.17,0.255,0.585,0.16,0.267793818,0.247689002,0.28766111,0.19685607,0,0,0,0,0,0,0,0.0,76011,10,9.418604651,0.0617763
5970,5970,0,5973,350752,752,35,SALT LAKE,0,127,364,18,83,2,1,0,1,0,1,41017.6,0.953846154,0.328846154,0.328846154,1.94,4.628,1.894,0.27,0.546,0.184,0.266,0.56,0.174,0.348757232,0.264098951,0.247353613,0.139790204,0,0,0,0,0,0,0,0.0,75957,105,57.47844828,0.0617763
5989,5989,0,5992,351041,1041,35,SALT LAKE,0,228,396,0,1,3,24,2,13,0,16,62943.53,0.0,0.0,0.0,0.9457,2.246775,0.9154,0.28175,0.64675,0.0715,0.080475,0.848025,0.0715,0.192682841,0.220093004,0.309273614,0.27795054,1,2020,0,0,0,0,0,0.0,74824,43,36.17712177,0.0617763
5992,5992,0,5995,351033,1033,35,SALT LAKE,0,19,53,3,18,287,0,0,2,0,0,182385.965,0.0,0.0,0.0,1.90725,4.5268,1.84685,0.2639,0.49,0.2461,0.21515,0.54875,0.2361,0.001819421,0.0046634,0.116892159,0.87662502,3,88356,0,0,2,0,0,0.081836757,74835,310,17.90273556,0.0617763
6026,6026,0,6029,350788,788,35,SALT LAKE,0,133,416,6,1,0,13,1,10,18,1,29253.0,0.0,0.0,0.0,2.06,5.0,1.98,0.29,0.59,0.12,0.29,0.6,0.11,0.499497533,0.282401644,0.156934799,0.061166024,0,0,0,0,0,0,0,0.0,72965,31,25.1402439,0.0617763
6057,6057,0,6060,350784,784,35,SALT LAKE,0,186,658,10,4,0,0,0,0,0,0,29686.025,0.606382979,0.0,0.0,2.0685,4.878875,2.0195,0.273625,0.643875,0.0825,0.349125,0.578375,0.0725,0.511929486,0.282013689,0.146675592,0.059381232,3,5904,0,0,0,0,0,0.0,73431,14,13.02,0.0617763
6059,6059,0,6062,351029,1029,35,SALT LAKE,0,0,0,0,0,0,9,0,1,0,0,95835.7375,0.0,0.0,0.0,0.0819,0.192675,0.080325,0.012075,0.98215,0.005775,0.022575,0.9727,0.004725,0.362809729,0.266196863,0.239372585,0.131620823,0,0,0,0,0,0,0,0.0,79653,10,0.0,0.0617763
6095,6095,0,6098,350753,753,35,SALT LAKE,0,110,353,0,0,0,0,0,0,0,0,46990.18,0.634107649,0.135637394,0.135637394,2.06,4.934,2.0284,0.2736,0.5508,0.1756,0.2594,0.575,0.1656,0.29933396,0.254081669,0.271958904,0.174625467,0,0,3,0,0,0,0,0.0,76040,0,0.0,0.0617763
6098,6098,0,6101,351103,1103,35,SALT LAKE,0,268,639,69,29,4,2,28,154,39,8,27390.71,0.779827856,0.0,0.0,1.5334,3.6809,1.5097,0.3399,0.5784,0.0817,0.2125,0.7158,0.0717,0.502877788,0.273599563,0.141861025,0.081661624,0,0,0,0,0,0,0,0.0,71836,286,138.3537906,0.0617763
6119,6119,0,6122,351104,1104,35,SALT LAKE,0,205,496,1,0,0,0,0,5,2,0,38920.705,0.398215726,0.0,0.0,1.538,3.6941,1.5106,0.34165,0.5732,0.08515,0.2067,0.71815,0.07515,0.380560997,0.262061197,0.220410375,0.13696743,0,0,0,0,0,0,0,0.0,71831,6,5.829383886,0.0617763
6162,6162,0,6165,351141,1141,35,SALT LAKE,0,27,59,13,5,0,50,52,216,144,102,23511.43,0.0,0.0,0.0,1.714325,4.02025,1.66345,0.32895,0.57455,0.0965,0.219225,0.694275,0.0865,0.642741438,0.287632211,0.053538601,0.01608775,0,0,0,0,0,0,1,0.0,76708,336,24.99173554,0.0617763
6174,6174,0,6177,350996,996,35,SALT LAKE,0,59,158,465,11,6,0,807,391,39,1,45830.64,0.0,0.0,0.0,1.9935,4.7186,1.9355,0.364,0.4847,0.1513,0.0876,0.7611,0.1513,0.340199519,0.262048406,0.251201417,0.146550658,0,0,0,0,0,0,0,0.0,73490,1680,56.99827487,0.0617763
6207,6207,0,6210,350779,779,35,SALT LAKE,0,0,0,0,5,0,7,0,3,0,4,54363.0,0.0,0.0,0.0,1.0185,2.218375,1.018,0.28,0.62,0.1,0.32,0.59,0.09,0.22694232,0.236917461,0.304226061,0.231914157,0,0,0,0,0,0,0,0.0,73380,15,0.0,0.0617763
6257,6257,0,6260,350790,790,35,SALT LAKE,0,126,411,0,17,0,0,4,0,0,0,36632.3675,0.94466545,0.107080292,0.0,2.275175,5.5085,2.1937,0.26815,0.614075,0.117775,0.325925,0.5663,0.107775,0.401470114,0.271269283,0.216602168,0.110658435,1,1814,3,0,0,0,0,0.0,72204,21,18.0,0.0617763
6271,6271,0,6274,351097,1097,35,SALT LAKE,0,0,0,1,16,12,58,7,173,222,78,18741.0,0.0,0.0,0.0,1.589,3.739,1.505,0.33,0.53,0.14,0.18,0.69,0.13,0.674976333,0.288629431,0.030293468,0.006100768,0,0,0,0,0,0,0,0.0,72408,267,0.0,0.0617763
6316,6316,0,6319,351107,1107,35,SALT LAKE,0,200,410,60,32,40,34,33,103,51,2,65447.4,0.146341463,0.273658537,0.395121951,1.38,3.332,1.322,0.359,0.56,0.081,0.171,0.758,0.071,0.157587297,0.204537641,0.31568081,0.322194253,0,0,0,0,0,0,0,0.0,72737,302,120.3187251,0.0617763
6382,6382,0,6385,350992,992,35,SALT LAKE,0,86,231,3,4,0,23,18,55,2,70,39540.93,0.0,0.0,0.0,1.946,4.6466,1.8831,0.3242,0.5273,0.1485,0.1817,0.6741,0.1442,0.427482047,0.272212351,0.198271641,0.102033961,0,0,0,0,0,0,0,0.0,72961,103,46.86772487,0.0617763
6435,6435,0,6438,351149,1149,35,SALT LAKE,0,258,540,0,0,0,0,0,0,0,0,34384.0,0.0,0.0,0.0,1.4,3.32,1.39,0.33,0.54,0.13,0.18,0.7,0.12,0.427892848,0.275177363,0.201520835,0.095408954,0,0,0,0,0,0,0,0.0,70690,0,0.0,0.0617763
6454,6454,0,6457,351075,1075,35,SALT LAKE,0,0,0,0,2060,0,0,0,506,0,0,201398.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.742397206,73445,2566,0.0,0.0617763
6480,6480,0,6483,351032,1032,35,SALT LAKE,0,31,74,0,0,0,0,0,0,0,0,140729.4725,0.0,0.0,0.0,1.849425,4.5229,1.826525,0.25145,0.49,0.25855,0.219275,0.532175,0.24855,0.008149178,0.020887345,0.14537866,0.825584818,0,0,0,0,0,0,0,0.0,75146,0,0.0,0.0617763
6532,6532,0,6535,350765,765,35,SALT LAKE,0,35,102,0,0,0,0,0,4,0,5,30629.835,1.551666667,0.0,0.0,1.820075,4.37015,1.77305,0.28405,0.6219,0.09405,0.324875,0.591075,0.08405,0.513260296,0.28264158,0.146503606,0.057594519,0,0,0,0,0,0,0,0.0,73978,4,3.58974359,0.0617763
6542,6542,0,6545,351091,1091,35,SALT LAKE,0,310,618,0,0,6,0,0,29,0,0,40797.7,0.237540453,0.108414239,1.332038835,1.363,3.221,1.311,0.372,0.542,0.086,0.139,0.78,0.081,0.374045751,0.264467005,0.228764805,0.132722438,0,0,2,0,0,0,0,0.0,73182,35,31.44927536,0.0617763
6571,6571,0,6574,350762,762,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,0,38755.0,0.0,0.0,0.0,1.86635,4.51985,1.8082,0.2885,0.60435,0.10715,0.30585,0.597,0.09715,0.477733058,0.276524408,0.165193107,0.080549426,3,9590,0,0,0,0,0,0.0,76326,0,0.0,0.0617763
6669,6669,0,6672,350789,789,35,SALT LAKE,0,65,159,0,16,2,12,13,10,4,36,41518.94,1.209245283,0.346415094,0.0,1.2587,3.0569,1.2376,0.1631,0.7796,0.0573,0.1842,0.7643,0.0515,0.462793155,0.278511664,0.179478307,0.079216874,0,0,0,0,0,0,0,0.0,72632,53,29.19491525,0.0617763
6752,6752,0,6755,351129,1129,35,SALT LAKE,0,212,463,1,0,7,0,26,7,58,0,47974.78,0.049676026,0.0,0.0,1.4424,3.4332,1.4138,0.3445,0.5587,0.0968,0.1842,0.729,0.0868,0.283991133,0.2498237,0.278245151,0.187940015,0,0,0,0,0,0,0,0.0,71055,41,34.35573123,0.0617763
6762,6762,0,6765,350789,789,35,SALT LAKE,0,155,587,0,0,0,0,0,0,0,0,35011.75,0.735945486,0.485519591,0.0,2.2625,5.46,2.23,0.2825,0.62,0.0975,0.32,0.5925,0.0875,0.415222005,0.272805549,0.208197455,0.103774992,0,0,0,0,0,0,0,0.0,71857,0,0.0,0.0617763
6787,6787,0,6790,350783,783,35,SALT LAKE,0,0,0,0,1,2,13,1,5,99,13,54363.0,0.0,0.0,0.0,0.96,1.92,0.96,0.0672,0.9088,0.024,0.0768,0.9016,0.0216,0.223140496,0.239669421,0.305785124,0.231404959,0,0,0,0,0,0,0,0.0,71734,22,0.0,0.0617763
6812,6812,0,6815,350769,769,35,SALT LAKE,0,100,290,12,5,92,2,40,15,8,0,42628.6825,0.069517241,0.0,0.0,1.756575,4.128025,1.72805,0.296025,0.6157,0.088275,0.2867,0.6349,0.0784,0.34706146,0.263005761,0.247163777,0.142769002,0,0,0,0,0,0,0,0.0,76351,166,62.40601504,0.0617763
6817,6817,0,6820,350804,804,35,SALT LAKE,0,122,430,0,0,0,0,0,0,0,0,33711.0,0.881395349,0.0,0.0,2.37,5.75,2.26,0.27,0.64,0.09,0.36,0.56,0.08,0.437264247,0.276148425,0.195707477,0.09087985,3,542,0,0,0,0,0,0.0,71309,0,0.0,0.0617763
6824,6824,0,6827,350790,790,35,SALT LAKE,0,132,489,0,0,0,0,0,0,0,0,34792.3625,0.594248466,0.074539877,0.0,2.183375,5.255375,2.1175,0.273875,0.61625,0.109875,0.32025,0.579875,0.099875,0.438569677,0.274991934,0.193276245,0.093162144,0,0,0,0,0,0,0,0.0,72636,0,0.0,0.0617763
6827,6827,0,6830,351146,1146,35,SALT LAKE,0,325,714,0,0,0,1,3,5,0,1,31627.1,0.0,0.0,0.0,1.388,3.315,1.355,0.311,0.506,0.183,0.175,0.652,0.173,0.483913219,0.277410257,0.161493847,0.077182677,1,933,0,0,0,0,0,0.0,70672,9,8.75748503,0.0617763
6840,6840,0,6843,351032,1032,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,0,125748.92,0.0,0.0,0.0,1.8592,4.4784,1.8328,0.2532,0.4932,0.2536,0.2232,0.5332,0.2436,0.014712722,0.035729209,0.165955781,0.783602288,0,0,0,0,0,0,0,0.0,79730,0,0.0,0.0617763
6903,6903,0,6906,350754,754,35,SALT LAKE,0,98,315,0,0,0,0,0,0,0,0,38514.595,0.0,0.0,0.0,1.96775,4.798275,1.912375,0.269075,0.5711,0.159825,0.29295,0.55815,0.1489,0.370543965,0.266780859,0.234234872,0.128440304,3,28743,0,0,0,0,0,0.0,75772,0,0.0,0.0617763
6938,6938,0,6941,351022,1022,35,SALT LAKE,0,695,1288,2,118,28,0,182,213,9,5,20260.845,0.0,0.0,0.0,1.38445,3.30495,1.318225,0.315175,0.438225,0.2466,0.092775,0.664275,0.24295,0.660289237,0.287961316,0.040441849,0.011307599,1,2733,0,0,0,0,0,0.0,73205,543,304.8344103,0.0617763
6946,6946,0,6949,351100,1100,35,SALT LAKE,0,226,497,4,0,80,2,64,139,275,34,25881.25,0.0,0.0,0.0,1.529125,3.600625,1.49975,0.369125,0.543375,0.0875,0.148375,0.771625,0.08,0.653658134,0.286924561,0.044053506,0.015363799,0,0,3,0,0,0,0,0.0,72570,289,126.823301,0.0617763
7001,7001,0,7004,350791,791,35,SALT LAKE,0,113,429,0,0,0,0,4,9,0,0,37031.3375,0.564708625,0.0,0.0,2.215475,5.361975,2.1168,0.273825,0.60995,0.116225,0.31485,0.578925,0.106225,0.388177585,0.269752822,0.224676959,0.117392633,2,15819,0,0,0,0,0,0.0,71897,13,11.65873016,0.0617763
7042,7042,0,7045,351124,1124,35,SALT LAKE,0,141,351,6,4,0,0,59,416,10,41,19378.0,0.0,0.0,0.0,1.64,3.94,1.585,0.355,0.57,0.075,0.18,0.755,0.065,0.662859798,0.288572057,0.039226236,0.009341909,3,3336,0,0,0,0,0,0.0,71473,485,109.2412141,0.0617763
7044,7044,0,7047,351064,1064,35,SALT LAKE,0,770,1703,226,123,310,11,279,347,131,31,26593.0,0.0,0.005484439,0.005484439,1.5648,3.7398,1.5194,0.3984,0.5198,0.0818,0.0716,0.8466,0.0818,0.540386956,0.284307575,0.127850401,0.047455067,0,0,0,0,0,0,0,0.0,73631,1296,483.0203291,0.0617763
7087,7087,0,7090,351091,1091,35,SALT LAKE,0,187,406,0,0,0,0,0,0,0,0,49739.4,0.723152709,0.330049261,4.055172414,1.406,3.312,1.352,0.364,0.544,0.092,0.158,0.76,0.082,0.264699834,0.246871021,0.289021643,0.199407502,0,0,3,0,0,0,0,0.0,72906,0,0.0,0.0617763
7125,7125,0,7128,350948,948,35,SALT LAKE,0,808,2170,136,60,101,37,200,306,24,71,39558.0,0.0,0.0,0.0,1.766,4.235,1.519,0.383,0.535,0.082,0.111,0.807,0.082,0.364880454,0.266545243,0.238223222,0.130351081,0,0,0,0,0,0,0,0.0,73657,840,411.8446602,0.0617763
